,compound,entity,neg,neu,pos,tweet_date,tweet_id
29,0.3612,@Apple,0.0,0.0,1.0,Wed Nov 15 17:55:39 +0000 2017,930947433739071488
30,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:55:18 +0000 2017,930947346342354945
31,-0.5423,@Apple,0.333,0.667,0.0,Wed Nov 15 17:55:08 +0000 2017,930947307700457473
32,0.4168,@Apple,0.197,0.646,0.157,Wed Nov 15 17:54:55 +0000 2017,930947251102347264
33,0.7717,@Apple,0.0,0.739,0.261,Wed Nov 15 17:54:55 +0000 2017,930947249265405952
34,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:49 +0000 2017,930947226192490496
35,-0.296,@Apple,0.167,0.833,0.0,Wed Nov 15 17:54:31 +0000 2017,930947148862148608
36,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:28 +0000 2017,930947137826971653
37,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:26 +0000 2017,930947129572442112
38,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:24 +0000 2017,930947120080793600
39,0.6486,@Apple,0.0,0.531,0.469,Wed Nov 15 17:54:22 +0000 2017,930947112149405696
40,-0.5883,@Apple,0.25,0.636,0.115,Wed Nov 15 17:54:19 +0000 2017,930947099335720960
41,0.4696,@Apple,0.0,0.867,0.133,Wed Nov 15 17:54:17 +0000 2017,930947090875809793
42,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:11 +0000 2017,930947065772900354
43,0.128,@Apple,0.088,0.815,0.098,Wed Nov 15 17:54:07 +0000 2017,930947048349638656
44,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:05 +0000 2017,930947041408172032
45,0.4767,@Apple,0.0,0.881,0.119,Wed Nov 15 17:54:03 +0000 2017,930947033048875008
46,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:59 +0000 2017,930947017618190337
47,-0.5859,@Apple,0.202,0.798,0.0,Wed Nov 15 17:53:47 +0000 2017,930946966116331520
48,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:36 +0000 2017,930946920952057858
49,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:33 +0000 2017,930946907421147136
50,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:32 +0000 2017,930946901444214784
51,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:27 +0000 2017,930946880682577920
52,0.4215,@Apple,0.0,0.741,0.259,Wed Nov 15 17:53:25 +0000 2017,930946874303008769
53,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:16 +0000 2017,930946834691866624
54,-0.4939,@Apple,0.138,0.862,0.0,Wed Nov 15 17:53:12 +0000 2017,930946818942390272
55,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:11 +0000 2017,930946815918268416
56,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:52:57 +0000 2017,930946758099816449
57,0.7165,@Apple,0.0,0.821,0.179,Wed Nov 15 17:52:49 +0000 2017,930946722569883651
58,0.3612,@Apple,0.0,0.828,0.172,Wed Nov 15 17:52:42 +0000 2017,930946692194750465
59,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:52:14 +0000 2017,930946575811178496
60,-0.5499,@Apple,0.165,0.835,0.0,Wed Nov 15 17:52:12 +0000 2017,930946565518196736
61,-0.6369,@Apple,0.215,0.705,0.08,Wed Nov 15 17:51:43 +0000 2017,930946447343869952
62,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:51:43 +0000 2017,930946444772683776
63,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:51:34 +0000 2017,930946409846771712
64,0.6369,@Apple,0.0,0.724,0.276,Wed Nov 15 17:51:26 +0000 2017,930946372760506370
65,-0.6858,@Apple,0.284,0.571,0.144,Wed Nov 15 17:51:17 +0000 2017,930946335938924544
66,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:51:15 +0000 2017,930946328993116160
67,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:51:10 +0000 2017,930946305681186816
68,-0.296,@Apple,0.196,0.804,0.0,Wed Nov 15 17:50:40 +0000 2017,930946181261352960
69,-0.5719,@Apple,0.188,0.812,0.0,Wed Nov 15 17:50:21 +0000 2017,930946100432920576
70,0.4404,@Apple,0.0,0.847,0.153,Wed Nov 15 17:50:17 +0000 2017,930946086587441152
71,-0.7096,@Apple,0.214,0.786,0.0,Wed Nov 15 17:50:04 +0000 2017,930946028613771264
72,0.2484,@Apple,0.233,0.4,0.366,Wed Nov 15 17:49:55 +0000 2017,930945991506890757
73,0.4019,@Apple,0.0,0.526,0.474,Wed Nov 15 17:49:43 +0000 2017,930945942546731009
74,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:49:15 +0000 2017,930945826226147333
75,0.0,@Apple,0.0,0.0,0.0,Wed Nov 15 17:49:04 +0000 2017,930945779568652289
76,0.75,@Apple,0.085,0.569,0.345,Wed Nov 15 17:49:00 +0000 2017,930945760505446400
77,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:48:57 +0000 2017,930945750648918016
78,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:48:40 +0000 2017,930945677500256256
79,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:48:36 +0000 2017,930945659691188224
80,0.5423,@Apple,0.0,0.857,0.143,Wed Nov 15 17:48:10 +0000 2017,930945550761054208
81,-0.1197,@Apple,0.111,0.812,0.077,Wed Nov 15 17:47:53 +0000 2017,930945480594546689
82,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:42 +0000 2017,930945433542807552
83,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:41 +0000 2017,930945431332442112
84,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:28 +0000 2017,930945375380180992
85,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:27 +0000 2017,930945372201111553
86,-0.5411,@Apple,0.197,0.701,0.102,Wed Nov 15 17:47:14 +0000 2017,930945318387986432
87,0.2481,@Apple,0.113,0.722,0.165,Wed Nov 15 17:47:13 +0000 2017,930945312050597889
88,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:12 +0000 2017,930945310599368704
89,-0.4019,@Apple,0.074,0.926,0.0,Wed Nov 15 17:47:11 +0000 2017,930945303724818432
90,-0.7783,@Apple,0.154,0.846,0.0,Wed Nov 15 17:47:04 +0000 2017,930945274075377665
91,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:00 +0000 2017,930945258581581824
92,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:46:54 +0000 2017,930945234279608320
93,-0.2617,@Apple,0.356,0.488,0.156,Wed Nov 15 17:46:37 +0000 2017,930945161932161024
94,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:46:26 +0000 2017,930945114695925763
95,-0.6815,@Apple,0.16,0.784,0.056,Wed Nov 15 17:46:09 +0000 2017,930945044365930497
96,0.4404,@Apple,0.0,0.256,0.744,Wed Nov 15 17:46:02 +0000 2017,930945014611501056
97,0.4019,@Apple,0.0,0.881,0.119,Wed Nov 15 17:46:01 +0000 2017,930945012782612481
98,0.4404,@Apple,0.0,0.805,0.195,Wed Nov 15 17:46:01 +0000 2017,930945009897168896
99,-0.3182,@Apple,0.119,0.881,0.0,Wed Nov 15 17:45:36 +0000 2017,930944908411768832
,compound,entity,neg,neu,pos,tweet_date,tweet_id
0,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:59:56 +0000 2017,930948512275140608
1,0.25,@Apple,0.094,0.769,0.137,Wed Nov 15 17:59:46 +0000 2017,930948471112138752
2,0.5859,@Apple,0.042,0.81,0.148,Wed Nov 15 17:59:33 +0000 2017,930948416456163328
3,-0.5938,@Apple,0.245,0.755,0.0,Wed Nov 15 17:59:30 +0000 2017,930948406108966918
4,-0.4367,@Apple,0.301,0.699,0.0,Wed Nov 15 17:59:26 +0000 2017,930948388497100800
5,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:59:23 +0000 2017,930948373590495234
6,0.3182,@Apple,0.0,0.723,0.277,Wed Nov 15 17:59:13 +0000 2017,930948335116066816
7,-0.296,@Apple,0.524,0.476,0.0,Wed Nov 15 17:59:03 +0000 2017,930948289276637184
8,0.0,@Apple,0.0,0.0,0.0,Wed Nov 15 17:59:00 +0000 2017,930948279910780928
9,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:58:58 +0000 2017,930948271262064640
10,0.3971,@Apple,0.0,0.804,0.196,Wed Nov 15 17:58:46 +0000 2017,930948218279604224
11,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:58:43 +0000 2017,930948206992781312
12,-0.3612,@Apple,0.079,0.921,0.0,Wed Nov 15 17:58:22 +0000 2017,930948120514646016
13,-0.4939,@Apple,0.314,0.686,0.0,Wed Nov 15 17:58:20 +0000 2017,930948112859979777
14,0.0534,@Apple,0.119,0.752,0.128,Wed Nov 15 17:58:15 +0000 2017,930948089749188608
15,0.7357,@Apple,0.053,0.805,0.142,Wed Nov 15 17:58:13 +0000 2017,930948082111356928
16,0.6919,@Apple,0.062,0.689,0.249,Wed Nov 15 17:58:07 +0000 2017,930948056312410113
17,-0.4235,@Apple,0.286,0.714,0.0,Wed Nov 15 17:57:57 +0000 2017,930948013371006981
18,-0.5994,@Apple,0.394,0.606,0.0,Wed Nov 15 17:57:52 +0000 2017,930947992240230401
19,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:57:40 +0000 2017,930947943733121024
20,0.6996,@Apple,0.0,0.876,0.124,Wed Nov 15 17:57:22 +0000 2017,930947867644252170
21,-0.1926,@Apple,0.071,0.929,0.0,Wed Nov 15 17:57:17 +0000 2017,930947846076903424
22,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:57:03 +0000 2017,930947786211651584
23,-0.88,@Apple,0.199,0.801,0.0,Wed Nov 15 17:56:40 +0000 2017,930947691655450624
24,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:56:28 +0000 2017,930947641114091521
25,0.3612,@Apple,0.0,0.839,0.161,Wed Nov 15 17:56:07 +0000 2017,930947553469915136
26,-0.5574,@Apple,0.231,0.769,0.0,Wed Nov 15 17:56:02 +0000 2017,930947533618188295
27,-0.5267,@Apple,0.239,0.761,0.0,Wed Nov 15 17:55:56 +0000 2017,930947508993478657
28,0.9229,@Apple,0.0,0.475,0.525,Wed Nov 15 17:55:40 +0000 2017,930947440764579842
29,0.3612,@Apple,0.0,0.0,1.0,Wed Nov 15 17:55:39 +0000 2017,930947433739071488
30,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:55:18 +0000 2017,930947346342354945
31,-0.5423,@Apple,0.333,0.667,0.0,Wed Nov 15 17:55:08 +0000 2017,930947307700457473
32,0.4168,@Apple,0.197,0.646,0.157,Wed Nov 15 17:54:55 +0000 2017,930947251102347264
33,0.7717,@Apple,0.0,0.739,0.261,Wed Nov 15 17:54:55 +0000 2017,930947249265405952
34,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:49 +0000 2017,930947226192490496
35,-0.296,@Apple,0.167,0.833,0.0,Wed Nov 15 17:54:31 +0000 2017,930947148862148608
36,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:28 +0000 2017,930947137826971653
37,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:26 +0000 2017,930947129572442112
38,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:24 +0000 2017,930947120080793600
39,0.6486,@Apple,0.0,0.531,0.469,Wed Nov 15 17:54:22 +0000 2017,930947112149405696
40,-0.5883,@Apple,0.25,0.636,0.115,Wed Nov 15 17:54:19 +0000 2017,930947099335720960
41,0.4696,@Apple,0.0,0.867,0.133,Wed Nov 15 17:54:17 +0000 2017,930947090875809793
42,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:11 +0000 2017,930947065772900354
43,0.128,@Apple,0.088,0.815,0.098,Wed Nov 15 17:54:07 +0000 2017,930947048349638656
44,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:54:05 +0000 2017,930947041408172032
45,0.4767,@Apple,0.0,0.881,0.119,Wed Nov 15 17:54:03 +0000 2017,930947033048875008
46,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:59 +0000 2017,930947017618190337
47,-0.5859,@Apple,0.202,0.798,0.0,Wed Nov 15 17:53:47 +0000 2017,930946966116331520
48,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:36 +0000 2017,930946920952057858
49,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:33 +0000 2017,930946907421147136
50,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:32 +0000 2017,930946901444214784
51,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:27 +0000 2017,930946880682577920
52,0.4215,@Apple,0.0,0.741,0.259,Wed Nov 15 17:53:25 +0000 2017,930946874303008769
53,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:16 +0000 2017,930946834691866624
54,-0.4939,@Apple,0.138,0.862,0.0,Wed Nov 15 17:53:12 +0000 2017,930946818942390272
55,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:53:11 +0000 2017,930946815918268416
56,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:52:57 +0000 2017,930946758099816449
57,0.7165,@Apple,0.0,0.821,0.179,Wed Nov 15 17:52:49 +0000 2017,930946722569883651
58,0.3612,@Apple,0.0,0.828,0.172,Wed Nov 15 17:52:42 +0000 2017,930946692194750465
59,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:52:14 +0000 2017,930946575811178496
60,-0.5499,@Apple,0.165,0.835,0.0,Wed Nov 15 17:52:12 +0000 2017,930946565518196736
61,-0.6369,@Apple,0.215,0.705,0.08,Wed Nov 15 17:51:43 +0000 2017,930946447343869952
62,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:51:43 +0000 2017,930946444772683776
63,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:51:34 +0000 2017,930946409846771712
64,0.6369,@Apple,0.0,0.724,0.276,Wed Nov 15 17:51:26 +0000 2017,930946372760506370
65,-0.6858,@Apple,0.284,0.571,0.144,Wed Nov 15 17:51:17 +0000 2017,930946335938924544
66,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:51:15 +0000 2017,930946328993116160
67,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:51:10 +0000 2017,930946305681186816
68,-0.296,@Apple,0.196,0.804,0.0,Wed Nov 15 17:50:40 +0000 2017,930946181261352960
69,-0.5719,@Apple,0.188,0.812,0.0,Wed Nov 15 17:50:21 +0000 2017,930946100432920576
70,0.4404,@Apple,0.0,0.847,0.153,Wed Nov 15 17:50:17 +0000 2017,930946086587441152
71,-0.7096,@Apple,0.214,0.786,0.0,Wed Nov 15 17:50:04 +0000 2017,930946028613771264
72,0.2484,@Apple,0.233,0.4,0.366,Wed Nov 15 17:49:55 +0000 2017,930945991506890757
73,0.4019,@Apple,0.0,0.526,0.474,Wed Nov 15 17:49:43 +0000 2017,930945942546731009
74,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:49:15 +0000 2017,930945826226147333
75,0.0,@Apple,0.0,0.0,0.0,Wed Nov 15 17:49:04 +0000 2017,930945779568652289
76,0.75,@Apple,0.085,0.569,0.345,Wed Nov 15 17:49:00 +0000 2017,930945760505446400
77,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:48:57 +0000 2017,930945750648918016
78,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:48:40 +0000 2017,930945677500256256
79,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:48:36 +0000 2017,930945659691188224
80,0.5423,@Apple,0.0,0.857,0.143,Wed Nov 15 17:48:10 +0000 2017,930945550761054208
81,-0.1197,@Apple,0.111,0.812,0.077,Wed Nov 15 17:47:53 +0000 2017,930945480594546689
82,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:42 +0000 2017,930945433542807552
83,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:41 +0000 2017,930945431332442112
84,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:28 +0000 2017,930945375380180992
85,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:27 +0000 2017,930945372201111553
86,-0.5411,@Apple,0.197,0.701,0.102,Wed Nov 15 17:47:14 +0000 2017,930945318387986432
87,0.2481,@Apple,0.113,0.722,0.165,Wed Nov 15 17:47:13 +0000 2017,930945312050597889
88,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:12 +0000 2017,930945310599368704
89,-0.4019,@Apple,0.074,0.926,0.0,Wed Nov 15 17:47:11 +0000 2017,930945303724818432
90,-0.7783,@Apple,0.154,0.846,0.0,Wed Nov 15 17:47:04 +0000 2017,930945274075377665
91,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:47:00 +0000 2017,930945258581581824
92,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:46:54 +0000 2017,930945234279608320
93,-0.2617,@Apple,0.356,0.488,0.156,Wed Nov 15 17:46:37 +0000 2017,930945161932161024
94,0.0,@Apple,0.0,1.0,0.0,Wed Nov 15 17:46:26 +0000 2017,930945114695925763
95,-0.6815,@Apple,0.16,0.784,0.056,Wed Nov 15 17:46:09 +0000 2017,930945044365930497
96,0.4404,@Apple,0.0,0.256,0.744,Wed Nov 15 17:46:02 +0000 2017,930945014611501056
97,0.4019,@Apple,0.0,0.881,0.119,Wed Nov 15 17:46:01 +0000 2017,930945012782612481
98,0.4404,@Apple,0.0,0.805,0.195,Wed Nov 15 17:46:01 +0000 2017,930945009897168896
99,-0.3182,@Apple,0.119,0.881,0.0,Wed Nov 15 17:45:36 +0000 2017,930944908411768832
0,-0.5423,@Apple,0.28,0.72,0.0,Tue Nov 07 17:59:59 +0000 2017,928049423493480450
1,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:59:54 +0000 2017,928049404363321345
2,-0.3612,@Apple,1.0,0.0,0.0,Tue Nov 07 17:59:46 +0000 2017,928049370070749190
3,0.1154,@Apple,0.12,0.711,0.169,Tue Nov 07 17:59:45 +0000 2017,928049365880537093
4,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:59:35 +0000 2017,928049324667359233
5,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:59:31 +0000 2017,928049306459889664
6,-0.4215,@Apple,0.219,0.781,0.0,Tue Nov 07 17:59:29 +0000 2017,928049296653643776
7,0.4215,@Apple,0.0,0.517,0.483,Tue Nov 07 17:59:28 +0000 2017,928049292169891840
8,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:59:27 +0000 2017,928049289108115456
9,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:59:26 +0000 2017,928049284867641344
10,-0.2204,@Apple,0.105,0.895,0.0,Tue Nov 07 17:58:52 +0000 2017,928049144312356865
11,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:58:40 +0000 2017,928049091963183104
12,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:58:35 +0000 2017,928049071612399617
13,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:58:14 +0000 2017,928048982089191431
14,0.0772,@Apple,0.0,0.874,0.126,Tue Nov 07 17:58:11 +0000 2017,928048972169732096
15,-0.4019,@Apple,0.213,0.787,0.0,Tue Nov 07 17:57:45 +0000 2017,928048860198592517
16,-0.34,@Apple,0.2,0.645,0.155,Tue Nov 07 17:57:42 +0000 2017,928048849985339392
17,-0.4939,@Apple,0.084,0.916,0.0,Tue Nov 07 17:57:42 +0000 2017,928048847095558144
18,0.75,@Apple,0.0,0.549,0.451,Tue Nov 07 17:57:39 +0000 2017,928048834743275520
19,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:57:36 +0000 2017,928048823884304385
20,0.0,@Apple,0.0,0.0,0.0,Tue Nov 07 17:57:21 +0000 2017,928048762559389696
21,-0.5106,@Apple,0.265,0.643,0.092,Tue Nov 07 17:57:07 +0000 2017,928048702400401408
22,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:56:55 +0000 2017,928048649862606848
23,0.4404,@Apple,0.0,0.818,0.182,Tue Nov 07 17:56:51 +0000 2017,928048633009684480
24,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:56:44 +0000 2017,928048606153662464
25,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:56:41 +0000 2017,928048593721810945
26,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:56:28 +0000 2017,928048539200090113
27,0.5171,@Apple,0.0,0.545,0.455,Tue Nov 07 17:56:14 +0000 2017,928048478370004992
28,0.4215,@Apple,0.0,0.843,0.157,Tue Nov 07 17:56:12 +0000 2017,928048472124567554
29,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:56:09 +0000 2017,928048457541193728
30,-0.5994,@Apple,0.4,0.476,0.124,Tue Nov 07 17:56:04 +0000 2017,928048439614693376
31,-0.1901,@Apple,0.077,0.923,0.0,Tue Nov 07 17:56:02 +0000 2017,928048429942616065
32,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:55:54 +0000 2017,928048394320400384
33,-0.802,@Apple,0.783,0.217,0.0,Tue Nov 07 17:55:45 +0000 2017,928048356064186370
34,-0.7906,@Apple,0.297,0.65,0.053,Tue Nov 07 17:55:44 +0000 2017,928048352775716864
35,-0.4404,@Apple,0.367,0.633,0.0,Tue Nov 07 17:55:41 +0000 2017,928048340155150336
36,0.0516,@Apple,0.219,0.547,0.234,Tue Nov 07 17:55:34 +0000 2017,928048313496100864
37,-0.5423,@Apple,0.538,0.462,0.0,Tue Nov 07 17:55:25 +0000 2017,928048273021194241
38,0.5346,@Apple,0.0,0.72,0.28,Tue Nov 07 17:55:17 +0000 2017,928048240712409089
39,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:55:12 +0000 2017,928048219061288960
40,-0.1984,@Apple,0.075,0.925,0.0,Tue Nov 07 17:55:10 +0000 2017,928048209741733889
41,0.7579,@Apple,0.102,0.446,0.452,Tue Nov 07 17:55:07 +0000 2017,928048198760960000
42,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:54:48 +0000 2017,928048119484428289
43,-0.1779,@Apple,0.175,0.825,0.0,Tue Nov 07 17:54:47 +0000 2017,928048114501500928
44,0.5707,@Apple,0.0,0.46,0.54,Tue Nov 07 17:54:40 +0000 2017,928048087381225472
45,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:54:35 +0000 2017,928048066367709184
46,0.4682,@Apple,0.057,0.826,0.117,Tue Nov 07 17:54:33 +0000 2017,928048056091553793
47,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:54:30 +0000 2017,928048044087619584
48,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:54:30 +0000 2017,928048043445731329
49,0.7959,@Apple,0.0,0.382,0.618,Tue Nov 07 17:54:28 +0000 2017,928048036416077824
50,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:54:09 +0000 2017,928047953364754432
51,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:53:56 +0000 2017,928047900969652224
52,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:53:53 +0000 2017,928047890177581056
53,0.3182,@Apple,0.0,0.796,0.204,Tue Nov 07 17:53:48 +0000 2017,928047868644134912
54,-0.296,@Apple,0.415,0.283,0.302,Tue Nov 07 17:53:42 +0000 2017,928047843960647681
55,-0.3612,@Apple,0.263,0.737,0.0,Tue Nov 07 17:53:40 +0000 2017,928047832485060608
56,0.6597,@Apple,0.0,0.526,0.474,Tue Nov 07 17:53:34 +0000 2017,928047809286287360
57,0.4019,@Apple,0.0,0.654,0.346,Tue Nov 07 17:53:24 +0000 2017,928047768094068739
58,-0.8918,@Apple,0.515,0.485,0.0,Tue Nov 07 17:53:21 +0000 2017,928047753095196676
59,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:53:20 +0000 2017,928047750259896325
60,-0.5106,@Apple,0.157,0.786,0.057,Tue Nov 07 17:53:20 +0000 2017,928047749613879302
61,-0.6523,@Apple,0.351,0.649,0.0,Tue Nov 07 17:53:09 +0000 2017,928047705124990976
62,0.0,@Apple,0.0,1.0,0.0,Tue Nov 07 17:53:00 +0000 2017,928047665258123265
