,compound,entity,neg,neu,pos,tweet_date,tweet_id
17,-0.8979,@Walmart,0.498,0.428,0.074,Tue Nov 07 17:45:25 +0000 2017,9.28046E+17
18,0,@Walmart,0,1,0,Tue Nov 07 17:43:35 +0000 2017,9.28045E+17
19,-0.5574,@Walmart,0.223,0.777,0,Tue Nov 07 17:43:30 +0000 2017,9.28045E+17
20,0.4995,@Walmart,0,0.712,0.288,Tue Nov 07 17:42:54 +0000 2017,9.28045E+17
21,0,@Walmart,0,1,0,Tue Nov 07 17:42:39 +0000 2017,9.28045E+17
22,0,@Walmart,0,1,0,Tue Nov 07 17:42:03 +0000 2017,9.28045E+17
23,-0.34,@Walmart,0.146,0.854,0,Tue Nov 07 17:40:49 +0000 2017,9.28045E+17
24,0.5859,@Walmart,0.075,0.699,0.226,Tue Nov 07 17:40:49 +0000 2017,9.28045E+17
25,0.3612,@Walmart,0,0.889,0.111,Tue Nov 07 17:40:39 +0000 2017,9.28045E+17
26,0.3365,@Walmart,0,0.845,0.155,Tue Nov 07 17:39:46 +0000 2017,9.28044E+17
27,-0.3612,@Walmart,0.178,0.705,0.116,Tue Nov 07 17:39:42 +0000 2017,9.28044E+17
28,-0.5093,@Walmart,0.243,0.648,0.109,Tue Nov 07 17:39:02 +0000 2017,9.28044E+17
29,0,@Walmart,0,1,0,Tue Nov 07 17:37:53 +0000 2017,9.28044E+17
30,0.5574,@Walmart,0,0.735,0.265,Tue Nov 07 17:37:10 +0000 2017,9.28044E+17
31,0.4995,@Walmart,0,0.712,0.288,Tue Nov 07 17:36:15 +0000 2017,9.28043E+17
32,-0.3382,@Walmart,0.12,0.803,0.077,Tue Nov 07 17:36:13 +0000 2017,9.28043E+17
33,-0.4404,@Walmart,0.592,0.408,0,Tue Nov 07 17:34:57 +0000 2017,9.28043E+17
34,0,@Walmart,0,1,0,Tue Nov 07 17:34:27 +0000 2017,9.28043E+17
35,0,@Walmart,0,1,0,Tue Nov 07 17:33:47 +0000 2017,9.28043E+17
36,0,@Walmart,0,1,0,Tue Nov 07 17:31:37 +0000 2017,9.28042E+17
37,0,@Walmart,0,1,0,Tue Nov 07 17:31:31 +0000 2017,9.28042E+17
38,0,@Walmart,0,1,0,Tue Nov 07 17:30:17 +0000 2017,9.28042E+17
39,0,@Walmart,0,1,0,Tue Nov 07 17:27:44 +0000 2017,9.28041E+17
40,0.4215,@Walmart,0,0.851,0.149,Tue Nov 07 17:26:46 +0000 2017,9.28041E+17
41,0.6369,@Walmart,0,0.161,0.839,Tue Nov 07 17:25:29 +0000 2017,9.28041E+17
42,0.8221,@Walmart,0,0.648,0.352,Tue Nov 07 17:25:25 +0000 2017,9.28041E+17
43,0,@Walmart,0,1,0,Tue Nov 07 17:25:21 +0000 2017,9.28041E+17
44,0,@Walmart,0,1,0,Tue Nov 07 17:25:18 +0000 2017,9.28041E+17
45,0,@Walmart,0,1,0,Tue Nov 07 17:25:12 +0000 2017,9.28041E+17
46,0.6717,@Walmart,0.085,0.583,0.332,Tue Nov 07 17:22:13 +0000 2017,9.2804E+17
47,-0.152,@Walmart,0.223,0.532,0.245,Tue Nov 07 17:21:36 +0000 2017,9.2804E+17
48,0,@Walmart,0,1,0,Tue Nov 07 17:21:04 +0000 2017,9.2804E+17
49,0.2144,@Walmart,0,0.919,0.081,Tue Nov 07 17:20:11 +0000 2017,9.28039E+17
50,-0.0772,@Walmart,0.092,0.829,0.078,Tue Nov 07 17:20:06 +0000 2017,9.28039E+17
51,0,@Walmart,0,1,0,Tue Nov 07 17:18:59 +0000 2017,9.28039E+17
52,0,@Walmart,0,1,0,Tue Nov 07 17:18:50 +0000 2017,9.28039E+17
53,0,@Walmart,0,1,0,Tue Nov 07 17:18:30 +0000 2017,9.28039E+17
54,0,@Walmart,0,1,0,Tue Nov 07 17:17:24 +0000 2017,9.28039E+17
55,0.2144,@Walmart,0,0.919,0.081,Tue Nov 07 17:16:26 +0000 2017,9.28038E+17
56,0,@Walmart,0,1,0,Tue Nov 07 17:15:08 +0000 2017,9.28038E+17
57,0,@Walmart,0,1,0,Tue Nov 07 17:15:02 +0000 2017,9.28038E+17
58,0.4995,@Walmart,0,0.881,0.119,Tue Nov 07 17:14:38 +0000 2017,9.28038E+17
59,0,@Walmart,0.097,0.805,0.097,Tue Nov 07 17:13:41 +0000 2017,9.28038E+17
60,-0.7003,@Walmart,0.182,0.818,0,Tue Nov 07 17:13:07 +0000 2017,9.28038E+17
61,0,@Walmart,0,1,0,Tue Nov 07 17:12:57 +0000 2017,9.28038E+17
62,-0.4019,@Walmart,0.209,0.791,0,Tue Nov 07 17:12:32 +0000 2017,9.28037E+17
63,0,@Walmart,0,1,0,Tue Nov 07 17:12:18 +0000 2017,9.28037E+17
64,-0.5423,@Walmart,0.123,0.877,0,Tue Nov 07 17:11:41 +0000 2017,9.28037E+17
65,-0.6908,@Walmart,0.186,0.814,0,Tue Nov 07 17:09:53 +0000 2017,9.28037E+17
66,0.4404,@Walmart,0,0.775,0.225,Tue Nov 07 17:07:17 +0000 2017,9.28036E+17
67,0,@Walmart,0,1,0,Tue Nov 07 17:07:14 +0000 2017,9.28036E+17
68,0,@Walmart,0,1,0,Tue Nov 07 17:07:00 +0000 2017,9.28036E+17
69,0,@Walmart,0,1,0,Tue Nov 07 17:06:40 +0000 2017,9.28036E+17
